"id","home","work","commute","mean_calls","std_calls"
698,360810938002001,360050340004002,16,94,98
699,360470740001002,360610025001004,10,38,61
700,360610293005000,360050033002001,40,88,78
701,360610245004001,360610111001000,72,2,21
702,360850007002000,360610122001003,9,1,67
703,360470264003001,360610309001003,17,78,87
704,360810367001001,360470305001005,0,93,6
705,360850096011006,360810539001011,0,100,51
706,360470878003002,360610293005000,21,11,32
707,360470200002003,360470305002001,47,43,65
708,360471026001005,360610098005000,0,22,78
709,360810565001004,360810087003003,13,34,68
710,360610073001000,360610013001004,57,4,57
711,360050451022005,360850291034004,11,8,91
712,360810552001008,360610099001035,0,71,94
713,360050205011008,360811171001000,8,18,41
714,360810120002002,360810347002009,13,39,10
715,360470423002003,360470591004001,33,81,80
716,360050251001000,360470452002001,8,90,74
717,360470264002000,360610078001000,33,71,36
718,360810012001004,360610103001001,17,91,57
719,360810779022011,360810591001001,0,38,5
720,360470127002000,360470379002000,16,66,69
721,360470553003000,360050399011000,149,53,79
722,360470349003001,360610136008001,12,67,4
723,360470269003001,360810361001007,8,45,5
724,360610088006000,360810240002000,31,34,32
725,360610057002000,360850319023002,179,27,91
726,360850081002007,360050246001002,306,6,7
727,360610093003000,360050089002002,163,21,78
728,360470505002003,360850040002000,0,45,37
729,360811171002002,360470528001006,16,46,64
730,360811267001007,360850017001001,0,93,1
731,360610006006003,360850156014013,0,12,89
732,360610034002000,360811417003006,102,12,76
733,360810181022002,360810496001002,7,35,13
734,360811017007002,360470179001001,16,84,18
735,360610124002000,360810206001003,124,84,51
736,360610081001000,360810889014003,418,20,26
737,360810459001000,360810551004002,6,81,93
738,360610052002001,360050063006001,2920,5,100
739,360050092003001,360470149002002,13,64,80
740,360810166001000,360810058003007,686,43,18
741,360610117001002,360850291034003,110,83,70
742,360610224002001,360811151001015,97,97,58
743,360050267021001,360470690001001,2,63,56
744,360470119003001,360050195003000,213,15,27
745,360470636001000,360610087003000,6,81,8
746,360470616001002,360050356002009,10,62,21
747,360810581001001,360810097003000,10,25,49
748,360850208043005,360050330003000,0,34,66
749,360610031001007,360050206012005,5839,15,90
750,360810548002000,360050274013009,1,4,40
751,360050263005000,360810437021006,889,1,30
752,360610245004001,360610211001009,72,71,28
753,360810679002000,360470286004001,232,32,37
754,360050273001004,360610211007000,19,31,39
755,360470214001001,360610172002000,135,20,44
756,360850170112002,360470998001000,0,91,90
757,360810837003000,360810548002000,3,41,65
758,360470430001001,360811529024005,21,20,92
759,360050218005004,360050289002000,0,3,95
760,360470366003000,360850170082004,2,25,55
761,360470460002001,360050392002000,10,17,50
762,360810775001002,360610174021002,24,63,41
763,360610091002000,360050069002001,849,81,75
764,360810493022014,360810687001000,17,7,70
765,360050155001000,360810105002000,11,60,90
766,360471208002009,360810253021001,1,13,20
767,360610236001001,360050326002000,8,98,50
768,360470774001001,360470196001001,43,56,99
769,360810468002004,360610223013006,6,53,58
770,360610160021000,360050199004000,115,80,90
771,360810264001008,360470874011003,12,60,85
772,360810502011003,360610080005000,0,71,38
773,360810381003005,360470860003002,8,99,98
774,360470355002001,360470233003001,26,61,28
775,360610184003001,360471237002001,2,69,25
776,360050243004000,360810884001020,32,82,27
777,360810181021000,360050224031002,9,41,20
778,360610058001002,360470053004004,1487,94,71
779,360470764003000,360810306001003,5,50,11
780,360810437022000,360050337002002,4,11,14
781,360810998012001,360470796022002,2,58,9
782,360810434001015,360850141002001,0,89,35
783,360810240002000,360470133001000,25,20,55
784,360050031001003,360811203002000,19,35,20
785,360850189022010,360810069001000,3,85,15
786,360610184001002,360470616001005,0,80,100
787,360811385021034,360810358001007,0,75,26
788,360810309033000,360610136004000,4,38,74
789,360610164002002,360610187005000,11,23,87
790,360850003002000,360610285004000,60,19,43
791,360470788003001,360610134005000,61,16,71
792,360050263001000,360470181004000,28,100,66
793,360811181001002,360610071005004,1,60,55
794,360470431001000,360470297001002,41,44,18
795,360810462003004,360470255001000,0,96,18
796,360470884001001,360610236002005,12,16,92
797,360050041001002,360810713064000,14,38,10
798,360811008012005,360610008001001,0,77,28
799,360810601001002,360470498002000,12,66,90
800,360610227003001,360050420001000,71,47,47
801,360471120002000,360610083001001,6,93,100
802,360850248003030,360470517002001,0,43,1
803,360810158012007,360050245023000,8,21,15
804,360470361002000,360050431008001,8,64,7
805,360610159007000,360050239003000,84,25,43
806,360610257003002,360850146081004,1,49,83
807,360810394001000,360610118003000,11,26,81
808,360050385004001,360050386006000,1,71,12
809,360470551003000,360610072001000,52,51,64
810,360610187001005,360811171003005,56,91,56
811,360610195004000,360810455004000,378,33,7
812,360610070003000,360050063002024,237,77,34
813,360811247002001,360810104001003,3,4,79
814,360810637003000,360470176001001,400,29,73
815,360470525002000,360470314003000,249,32,57
816,360470325001000,360850170072002,12,67,93
817,360850097001002,360610172002000,0,55,39
818,360050132001001,360810075001001,2,6,32
819,360810568003008,360810845001000,0,51,96
820,360610136008001,360810028001000,74,9,97
821,360810660001008,360810376004001,0,56,78
822,360050383013000,360610086020001,5,33,74
823,360610170003001,360470077002004,93,88,50
824,360610122002000,360470511003002,188,54,47
825,360810061002000,360470423003001,73,90,78
826,360470208003001,360610104001002,37,21,34
827,360810616011002,360810838003008,0,88,72
828,360050462025008,360810317004012,1,49,70
829,360610028004002,360050318002003,39,92,96
830,360050183022001,360050243003000,3,88,6
831,360470450001006,360810118002003,222,64,78
832,360470696023001,360810401003000,9,68,11
833,360050367002000,360050288004004,3,93,37
834,360810294003000,360610255003001,14,58,55
835,360470437003001,360470342003000,0,6,74
836,360810713044002,360810018002005,20,92,21
837,360850146051012,360470680001001,3,81,42
838,360470224001001,360470050001003,48,21,98
839,360050255002000,360850226002015,35,29,4
840,360470365011002,360470249002000,10,44,70
841,360610295004001,360471237002001,23,79,81
842,360810539002001,360050220001006,0,68,99
843,360810073002000,360610106016005,29,10,33
844,360470141003001,360470850001009,44,84,84
845,360050210015000,360810122002005,7,61,91
846,360610184003000,360470922002000,0,12,25
847,360050246002002,360810593001001,0,88,96
848,360050420001000,360610231002002,114,63,10
849,360050323004005,360470782002000,0,42,66
850,360810493021002,360050222003003,33,56,6
851,360470766001001,360471164003001,7,10,26
852,360810259001000,360050078002005,3,79,16
853,360470034002002,360470826004001,15,39,86
854,360811072011049,360810853001002,0,56,53
855,360470260003001,360850251003015,53,59,54
856,360050430003000,360470888003003,1,35,21
857,360810415001004,360470340001000,67,49,72
858,360050132002007,360470495003000,0,17,31
859,360470890002000,360470561003002,3,26,72
860,360470411002001,360050185002000,4,16,92
861,360810455001000,360810053001000,89,44,78
862,360050185003004,360050413001000,318,10,29
863,360050133001000,360470932001006,0,68,47
864,360050071001003,360810645002008,0,88,39
865,360850008001007,360610224004002,1,16,40
866,360610099001041,360470043004002,217,59,70
867,360810287002001,360050209004002,84,64,63
868,360470525001011,360810998012000,4,25,89
869,360470424003000,360850231001006,13,59,62
870,360470327001000,360810493012002,79,41,44
871,360810403001003,360811385012003,21,7,59
872,360470814001004,360610225005000,11,6,58
873,360610169003000,360470290001000,283,15,23
874,360610211005000,360470508031001,2,22,84
875,360811033001005,360811579013005,4,74,14
876,360811099001003,360470138002000,0,39,48
877,360470880002000,360810592001006,8,1,40
878,360810407001002,360610155002000,12,67,38
879,360850151004002,360470215003000,3,74,98
880,360810014002001,360610236004001,14,29,52
881,360850226004006,360610052001000,40,84,55
882,360470535001000,360850133022005,91,5,84
883,360050079003000,360610090001001,2,31,50
884,360810178001005,360811201001001,0,73,39
885,360610044004000,360810998012000,394,33,43
886,360810467003000,360810283004001,8,4,24
887,360470610044000,360470142003000,39,30,24
888,360610157007000,360470688002003,484,23,5
889,360610008003000,360470440002002,109,34,2
890,360470512002000,360610200002001,4,93,20
891,360610137005000,360470498002002,2493,66,20
892,360610144014000,360470201001000,65,23,81
893,360471237003004,360610211006000,102,49,18
894,360850009001000,360810147001002,0,10,50
895,360850273012003,360470888003007,1,19,53
896,360610126002000,360810723001000,620,43,48
897,360050358006002,360050330002000,0,38,60
898,360470070001002,360850226004007,20,50,1
899,360470221003002,360810549001002,10,43,16
900,360810293001004,360471078003000,22,6,5
901,360811341001010,360810638005004,13,29,90
902,360470491003003,360610126001002,1237,64,63
903,360470412001002,360470846001002,23,56,32
904,360810709001005,360470101002001,5,91,38
905,360050053001002,360610070002001,0,59,26
906,360810235001000,360470151001000,0,46,22
907,360810001001005,360610092001013,161,42,40
908,360610086011012,360610137003000,65,59,1
909,360470075005001,360850112021021,63,90,100
910,360810601002002,360050059022000,28,84,75
911,360610059003001,360811227021002,149,19,88
912,360610173001000,360610170003000,205,10,55
913,360610162001000,360811039003012,100,34,98
914,360810972033000,360050193001002,1,46,76
915,360470135002001,360610134006000,9,30,43
916,360811157002006,360470544002000,69,91,23
917,360470504002004,360050265004001,10,1,17
918,360471176011002,360050059022000,1,8,19
919,360610158014001,360470227004000,80,84,26
920,360850134003005,360850239002003,3,93,57
921,360470696022004,360610024002000,1,77,24
922,360470570002001,360811097001003,8,4,11
923,360470546002001,360470377002001,1343,80,65
924,360470013001006,360610088003000,63,67,50
925,360050332012000,360610205002000,22,87,2
926,360470074004000,360470231001000,7,70,64
927,360810707001004,360470337003002,1,100,65
928,360810998012001,360610175003000,2,47,32
929,360810775003001,360470290003000,49,81,99
930,360610167002000,360850177002003,57,27,30
931,360470311001002,360470231002000,11,58,97
932,360610089004001,360810717021006,115,64,7
933,360470077004002,360050462026000,18,56,4
934,360470391001001,360610166003000,8,40,45
935,360470031001000,360811161002000,289,85,80
936,360850122002006,360810838003008,0,25,97
937,360050449011005,360810942033000,7,83,61
938,360470592003000,360470435001000,24,96,75
939,360850097002007,360850125001001,0,68,82
940,360810288002005,360050324001001,0,9,27
941,360470235002001,360850059001003,40,31,62
942,360811205001004,360810181021000,165,81,31
943,360470996002002,360610063004000,1,54,94
944,360610007001022,360050217004000,141,81,20
945,360810172001000,360050050021001,4,56,16
946,360471158001000,360050330003000,0,22,4
947,360470187001007,360470796022002,9,5,30
948,360850208043005,360470136004001,0,50,74
949,360470433003000,360610153002001,11,63,42
950,360470443001002,360050079004001,132,33,84
951,360470212001002,360470798012002,26,66,72
952,360470217002002,360470122001001,41,94,54
953,360850303023002,360470183002001,1,42,68
954,360610127004001,360050267025000,52,47,1
955,360050413007000,360471012001000,8,96,35
956,360470155004000,360470816002003,87,9,25
957,360470511001002,360810457002000,3,67,11
958,360811447001007,360050273003001,1,18,67
959,360810404003005,360470646001000,5,21,85
960,360470277002001,360470214001001,1,77,93
961,360810409003001,360810585002002,9,35,46
962,360470962001001,360470818001001,5,36,56
963,360470356022000,360610150023001,24,64,18
964,360610160021000,360470349004001,115,64,58
965,360810553002002,360850319023007,29,49,66
966,360811579025000,360470495001001,0,38,16
967,360470702021000,360810934012002,160,34,19
968,360470648001003,360610121002000,9,14,36
969,360610099001041,360850096023013,217,39,88
970,360850170101009,360470133004001,5,56,39
971,360610010011007,360810010001000,67,90,13
972,360050144004000,360610059003000,0,28,16
973,360050051002007,360810467003000,0,78,75
974,360470041002002,360610030011001,39,84,58
975,360470481003003,360610255001010,4,28,18
976,360050177013000,360470023002000,1,92,50
977,360471152002003,360810028001002,20,46,92
978,360610146021000,360470958001001,92,93,29
979,360811571016004,360610066003000,1,28,43
980,360050177022001,360610271001001,108,73,37
981,360610189003002,360810400002003,2,78,47
982,360050266024000,360050225006000,0,65,11
983,360470343001000,360810294002008,24,5,12
984,360050245023001,360470361001002,6,51,92
985,360610156014000,360810289003000,175,67,64
986,360470308001006,360610165001000,13,89,10
987,360811227013004,360610159002002,150,66,17
988,360610014012002,360610124004000,111,13,6
989,360810871001002,360811417003008,101,11,93
990,360810179002000,360470217001001,25,42,29
991,360050211003001,360610018007001,16,28,27
992,360470232005000,360470194001002,184,10,38
993,360470574002001,360610146021000,26,4,59
994,360811367005000,360050267021001,20,13,25
995,360610089004000,360810148001001,61,27,43
996,360810987001009,360610084002003,8,80,68
997,360610066009000,360470399003002,54,24,51
998,360850074002021,360810294003007,8,24,87
999,360470403001005,360470477002010,8,67,25
1000,360610146024000,360470477001002,171,9,77
1001,360810613011004,360470214002001,19,29,27
1002,360610081001000,360471098001004,418,52,25
1003,360470706001000,360470374013002,7,55,100
1004,360050251005003,360850176003037,7,31,3
1005,360810779082002,360810654002008,0,3,97
1006,360470430002000,360610042001000,21,49,98
1007,360470068004000,360810637001010,125,100,57
1008,360610225003002,360810054004005,16,45,30
1009,360050001001000,360610243012000,0,83,12
1010,360810404004000,360610140006001,0,98,35
